Code commune,Libellé de la commune,Code Nuance,Sexe,Nom,Prénom,Liste,Sièges / Elu,Sièges Secteur,Sièges CC,Voix,% Voix/Ins,% Voix/Exp,Ordre_candidat,D_elec_2020
94060,La Queue-en-Brie,LUD,M,FAURE-SOULET,Jean-Paul,ENSEMBLE AGISSONS POUR LA QUEUE-en-BRIE,25,0.0,3.0,1932.0,25.26,45.37,3,0.0
94065,Rungis,LDVD,M,CHARRESSON,Raymond,TOUS RUNGISSOIS,23,0.0,0.0,1584.0,38.42,55.27,2,0.0
94067,Saint-Mandé,LUD,M,BEAUDOUIN,Patrick,AVEC VOUS POUR SAINT MANDE,25,0.0,0.0,3410.0,22.19,41.9,2,0.0
94068,Saint-Maur-des-Fossés,LUMP,M,BERRIOS,Sylvain,"SAINT-MAUR, NOTRE CHOIX",33,0.0,0.0,9334.0,18.08,31.99,2,0.0
94070,Santeny,LUMP,M,GENDRONNEAU,Jean-Claude,SANTENY AVANT TOUT,21,0.0,4.0,909.0,35.19,53.28,2,0.0
94073,Thiais,LUD,M,DELL'AGNOLA,Richard,ENSEMBLE POUR THIAIS,27,0.0,0.0,4931.0,29.85,51.75,2,0.0
94076,Villejuif,LUD,M,LE BOHELLEC,Franck,union citoyenne pour Villejuif,34,0.0,12.0,7581.0,25.79,48.69,2,0.0
94078,Villeneuve-Saint-Georges,LUG,F,ALTMAN,Sylvie,"VILLENEUVE A GAUCHE, HUMAINE, RASSEMBLEE, SOLIDAIRE",30,0.0,0.0,3835.0,29.06,50.2,1,1.0
94079,Villiers-sur-Marne,LUD,M,BENISTI,Jacques-Alain,"ENSEMBLE, PORTONS UNE NOUVELLE AMBITION POUR VILLIERS",27,0.0,0.0,4605.0,27.05,52.43,2,0.0
94081,Vitry-sur-Seine,LUG,M,AUDOUBERT,Alain,VITRY ENSEMBLE SOLIDAIRE DYNAMIQUE ECOLOGIQUE,40,0.0,20.0,9228.0,19.85,47.46,1,1.0
95018,Argenteuil,LUMP,M,MOTHRON,Georges,UNE NOUVELLE CHANCE POUR ARGENTEUIL,42,0.0,18.0,14876.0,28.14,50.32,2,0.0
95028,Attainville,LDIV,F,LOZAIC,Odette,ENSEMBLE POUR L'AVENIR D'ATTAINVILLE,14,0.0,2.0,329.0,26.6,41.91,2,0.0
95039,Auvers-sur-Oise,LDVD,F,MEZIERES,Isabelle,TOUS UNIS POUR AUVERS SUR OISE,23,0.0,6.0,1949.0,36.18,53.63,2,0.0
95051,Beauchamp,LDIV,F,OCCIS,Francine,BEAUCHAMP A VOTRE IMAGE,21,0.0,3.0,1550.0,23.25,40.13,1,0.0
95052,Beaumont-sur-Oise,LDVD,F,GROUX,Nathalie,POUR L'AVENIR DE BEAUMONT,22,0.0,6.0,1497.0,29.07,46.59,3,0.0
95127,Cergy,LUG,M,JEANDON,Jean-Paul,CERGY RASSEMBLÉE,34,0.0,13.0,7689.0,24.48,51.28,1,1.0
95134,Champagne-sur-Oise,LDVD,F,VASSEUR,Corinne,CHAMPAGNE AU COEUR,19,0.0,4.0,834.0,23.21,40.72,3,0.0
95197,Deuil-la-Barre,LUDI,F,SCOLAN,Muriel,DES ENGAGEMENTS ET DES ACTES POUR DEUIL-LA-BARRE,28,0.0,6.0,4057.0,27.23,55.5,2,0.0
95203,Eaubonne,LUMP,M,DUBLINEAU,Grégoire,EAUBONNE UNE AMBITION PARTAGEE,28,0.0,7.0,5398.0,32.3,58.29,2,0.0
95218,Eragny,LUD,M,HUMBERT,Thibault,UN AUTRE AVENIR POUR ERAGNY,26,0.0,4.0,3300.0,29.76,50.94,2,0.0
95229,Ezanville,LUMP,M,BOURGEOIS,Alain,BIEN VIVRE A EZANVILLE,22,0.0,5.0,1705.0,27.05,48.66,2,0.0
95241,Fontenay-en-Parisis,LDIV,M,PY,Roland,BIEN VIVRE A FONTENAY EN PARISIS,15,0.0,2.0,391.0,33.36,47.11,3,0.0
95252,Franconville,LUMP,M,DELATTRE,Francis,Franconville Une Ambition Partagée,30,0.0,9.0,5678.0,26.69,52.72,2,0.0
95268,Garges-lès-Gonesse,LUD,M,LEFEVRE,Maurice,RÉUSSIR GARGES,30,0.0,12.0,4271.0,24.88,49.56,2,0.0
95280,Goussainville,LDVG,M,LOUIS,Alain,"ENSEMBLE, CONTINUONS POUR GOUSSAINVILLE",30,0.0,7.0,4371.0,26.94,48.67,2,1.0
95288,Groslay,LDVD,M,BOUTIER,Joël,GROSLAY BIEN VIVRE,22,0.0,4.0,1495.0,28.22,50.47,2,0.0
95323,Jouy-le-Moutier,LDVD,M,VEYRINE,Jean-Christophe,UN NOUVEL ELAN POUR JOUY,26,0.0,4.0,3350.0,31.01,54.46,2,0.0
95352,Luzarches,LDVD,M,DELRUE,Damien,LUZARCHES EN TETE,19,0.0,6.0,777.0,25.01,37.37,3,0.0
95353,Maffliers,LDIV,M,MAZURIER,Jean-Christophe,"MAFFLIERS, LE RENOUVEAU",14,0.0,2.0,340.0,29.39,44.56,3,0.0
95369,Margency,LUD,M,RENAULT,Christian,MARGENCY NOTRE VILLE,17,0.0,3.0,616.0,30.14,45.0,2,0.0
95394,Méry-sur-Oise,LUMP,M,EON,Pierre-Edouard,"ENSEMBLE, REUSSIR MERY !",23,0.0,7.0,2098.0,33.19,56.92,3,0.0
95424,Montigny-lès-Cormeilles,LUG,M,CARPENTIER,Jean-Noël,ENSEMBLE POUR MONTIGNY,25,0.0,6.0,2894.0,25.64,50.1,1,1.0
95427,Montmagny,LDVD,M,FLOQUET,Patrick,Ensemble construisons l'avenir,26,0.0,5.0,2050.0,25.89,53.46,3,0.0
95428,Montmorency,LUD,F,BERTHY,Michèle,VIVONS MONTMORENCY,27,0.0,6.0,4198.0,31.19,51.96,2,0.0
95450,Neuville-sur-Oise,LDVD,M,LE CAM,Gilles,NEUVILLE AVEC VOUS,14,0.0,1.0,376.0,30.67,45.03,3,0.0
95572,Saint-Ouen-l'Aumône,LUG,M,RICHARD,Alain,UNE VILLE QUI AVANCE,26,0.0,6.0,2914.0,23.4,45.98,1,1.0
95580,Saint-Witz,LDIV,M,BUCHET,Germain,J'AIME SAINT-WITZ,18,0.0,3.0,661.0,33.69,55.45,1,0.0
95582,Sannois,LDVD,M,JAMET,Bernard,SANNOIS ENSEMBLE,26,0.0,7.0,4478.0,26.2,48.2,3,0.0
95607,Taverny,LUMP,F,PORTELLI,Florence,Une nouvelle énergie pour Taverny,27,0.0,7.0,5224.0,28.32,50.69,2,0.0
95612,Le Thillay,LDVG,M,DELHALT,Georges,ENSEMBLE POUR L'AVENIR DU THILLAY,20,0.0,2.0,632.0,26.34,43.59,1,1.0
95680,Villiers-le-Bel,LSOC,M,MARSAC,Jean-Louis,"A VILLIERS-LE-BEL, OSONS L'AVENIR",27,0.0,8.0,2670.0,19.46,52.21,1,1.0
