Code du département_x,Libellé du département,Nom de l'élu,Prénom de l'élu,Code commune,Libellé commune,Nuance Liste,D_elec_2020
6,Alpes-Maritimes,SEGURA,Joseph,06123,Saint-Laurent-du-Var,LLR,0.0
6,Alpes-Maritimes,PAUL,Hervé,06126,Saint-Martin-du-Var,,
6,Alpes-Maritimes,MOTTET,Ivan,06127,Saint-Martin-Vésubie,,
6,Alpes-Maritimes,CAMILLA,Jean-Pierre,06128,Saint-Paul-de-Vence,,
6,Alpes-Maritimes,LORENZI,Jean-Mario,06136,Sospel,LDIV,0.0
6,Alpes-Maritimes,MACARIO,Jean-Marc,06137,Spéracèdes,,
6,Alpes-Maritimes,BOTELLA,Georges,06138,Théoule-sur-Mer,,
6,Alpes-Maritimes,SERRA,Claude,06140,Le Tignet,,
6,Alpes-Maritimes,GASIGLIA,Bertrand,06147,Tourrette-Levens,LLR,0.0
6,Alpes-Maritimes,POMA,Frédéric,06148,Tourrettes-sur-Loup,LDIV,0.0
6,Alpes-Maritimes,POLSKI,Ladislas,06149,La Trinité,LDVG,1.0
6,Alpes-Maritimes,RAFFAELE,Jean-Jacques,06150,La Turbie,,
6,Alpes-Maritimes,CESARO,Joseph,06152,Valbonne,LECO,1.0
6,Alpes-Maritimes,LEBIGRE,Regis,06157,Vence,LDIV,0.0
6,Alpes-Maritimes,TROJANI,Christophe,06159,Villefranche-sur-Mer,LLR,0.0
6,Alpes-Maritimes,LUCA,Lionnel,06161,Villeneuve-Loubet,LLR,0.0
6,Alpes-Maritimes,VASSALLO,Jean-Pierre,06163,Tende,,
7,Ardèche,LAULAGNET,Pierre,07005,Alba-la-Romaine,,
7,Ardèche,MIZZI,Michel,07007,Alboussière,,
7,Ardèche,BERNARD,Jérôme,07008,Alissas,,
7,Ardèche,PLENET,Simon,07010,Annonay,LDVG,1.0
7,Ardèche,BONNET,Sylvie,07013,Ardoix,,
7,Ardèche,MEYER,Jean-Yves,07019,Aubenas,LDVD,0.0
7,Ardèche,BOYER,Yves,07022,Baix,,
7,Ardèche,TAKES,Karine,07027,Beauchastel,,
7,Ardèche,BAYLE,Damien,07041,Boulieu-lès-Annonay,,
7,Ardèche,GONNET TABARDEL,Françoise,07042,Bourg-Saint-Andéol,LDVG,1.0
7,Ardèche,AVOUAC,Thierry,07055,Charmes-sur-Rhône,,
7,Ardèche,MOUTERDE,Hélène,07058,Chassiers,,
7,Ardèche,CHABAL,Jacques,07064,Cheylard (Le),,
7,Ardèche,ARSAC,François,07066,Chomérac,,
7,Ardèche,LAFAGE,Stéphane,07070,Cornas,,
7,Ardèche,JEANNE,Jean-Pierre,07072,Coux,,
7,Ardèche,COTTA,Rachel,07076,Cruas,,
7,Ardèche,DUFAUD,Gilles,07078,Davézieux,,
7,Ardèche,SOUBEYRAND,François,07079,Désaignes,,
7,Ardèche,CONSTANT,Michel,07090,Flaviac,,
7,Ardèche,GAUCHER,Sylvie,07102,Guilherand-Granges,LDVD,0.0
7,Ardèche,HOUETZ,Marion,07107,Jaujac,,
7,Ardèche,PANTOUSTIER,Brigitte,07110,Joyeuse,,
7,Ardèche,PONTHIER,Jean-Yves,07116,Labégude,,
7,Ardèche,LAPORTE,Jean-Pierre,07117,Lablachère,,
7,Ardèche,GENEST,Sandrine,07122,Lachapelle-sous-Aubenas,,
7,Ardèche,FIALON,Dominique,07127,Lalevade-d'Ardèche,,
7,Ardèche,VALLON,Jean-Paul,07129,Lamastre,,
7,Ardèche,DURAND,Jean Roger,07132,Largentière,LDVD,0.0
7,Ardèche,SAUCLES,Gérard,07138,Lavilledieu,,
7,Ardèche,BULINGE,Jean-Paul,07152,Mauves,,
7,Ardèche,BERAL,Didier,07155,Mercuer,,
7,Ardèche,CUER,Eric,07157,Meysse,,
7,Ardèche,PHILIPPE,Ronan,07172,Peaugres,,
7,Ardèche,VIGNAL,Christophe,07181,Pouzin (Le),,
7,Ardèche,VALLA,Michel,07186,Privas,LDVD,0.0
7,Ardèche,FAURE,Olivier,07191,Rochemaure,,
7,Ardèche,DELORD,Christophe,07197,Roiffieux,,
7,Ardèche,VIVAT,Yann,07198,Rompon,,
7,Ardèche,SALEL,Matthieu,07199,Rosières,,
7,Ardèche,CLEMENT,Guy,07201,Ruoms,,
7,Ardèche,VILLEMAGNE,Michel,07204,Saint-Agrève,,
7,Ardèche,CLEMENT,Nicolas,07207,Saint-Alban-Auriolles,,
7,Ardèche,SABATIER,René,07225,Saint-Clair,,
7,Ardèche,ROUX,Philippe,07231,Saint-Etienne-de-Fontbellon,,
7,Ardèche,EYSSAUTIER,Yann,07236,Saint-Félicien,,
7,Ardèche,PEYRARD,Geneviève,07240,Saint-Georges-les-Bains,,
7,Ardèche,CLOZEL,Jean-Paul,07245,Saint-Jean-de-Muzols,,
7,Ardèche,FOUGEIROL,Julien,07255,Saint-Julien-en-Saint-Alban,,
7,Ardèche,PUJUGUET-GUIGUE,Brigitte,07259,Saint-Just-d'Ardèche,,
7,Ardèche,GARAYT,Frédéric,07261,Saint-Laurent-du-Pape,,
7,Ardèche,LAURENT,Jérôme,07264,Saint-Marcel-d'Ardèche,,
7,Ardèche,DUMAS,Laurence,07265,Saint-Marcel-lès-Annonay,,
7,Ardèche,LE BON,Yves,07269,Saint-Martin-de-Valamas,,
7,Ardèche,MATHON,Christophe,07279,Saint-Montan,,
7,Ardèche,CHAREYRE,Sandrine,07288,Saint-Priest,,
7,Ardèche,REYNIER,Serge,07289,Saint-Privat,,
7,Ardèche,COLL,Norbert,07292,Saint-Romain-d'Ay,,
7,Ardèche,CHAZE,Max,07296,Saint-Sernin,,
7,Ardèche,VERCASSON,Marie,07309,Satillieu,,
7,Ardèche,TORGUE,Laurent,07313,Serrières,,
7,Ardèche,COULMONT,Hervé,07316,Soyons,,
7,Ardèche,MARCE,Laurent,07317,Talencieux,,
7,Ardèche,PEVERELLI,Olivier,07319,Teil (Le),LDVG,1.0
7,Ardèche,CHAPUIS,Pierre,07322,Thueyts,,
7,Ardèche,CHANTRE,Christophe,07323,Toulaud,,
7,Ardèche,SAUSSET,Frédéric,07324,Tournon-sur-Rhône,LDVD,0.0
7,Ardèche,SOUTEYRAND,Marc,07325,Ucel,,
7,Ardèche,MASSOT,Guy,07330,Vallon-Pont-d'Arc,,
7,Ardèche,MICHEL,Jean-Marc,07334,Vans (Les),,
7,Ardèche,OLAGNE,Patrick,07337,Vernosc-lès-Annonay,,
7,Ardèche,FINIELS,Martine,07338,Vernoux-en-Vivarais,,
7,Ardèche,TOURVIEILHE,Max,07339,Vesseaux,,
7,Ardèche,LOUCHE,Alain,07340,Veyras,,
7,Ardèche,DUBOIS,Sylvie,07341,Villeneuve-de-Berg,,
7,Ardèche,HONORE,Denis,07342,Villevocance,,
7,Ardèche,LAURENT,André,07343,Vinezac,,
7,Ardèche,MATTEI,Martine,07346,Viviers,LDIV,0.0
7,Ardèche,ALBERTI,Antoine,07348,Vogüé,,
7,Ardèche,BROTTES,Bernard,07349,Voulte-sur-Rhône (La),LDVD,0.0
8,Ardennes,DECOBERT,Philippe,08003,Aiglemont,,
8,Ardennes,BEAUJARD,Aline,08024,Asfeld,,
8,Ardennes,HENRIET,Chantal,08025,Attigny,,
8,Ardennes,COLLINET,Alban,08043,Balan,,
8,Ardennes,BONNE,Francis,08053,Bazeilles,,
8,Ardennes,LUKOWSKI,Théodor,08067,Blagny,,
8,Ardennes,GENGOUX,Kevin,08081,Bogny-sur-Meuse,LDVG,1.0
8,Ardennes,RAVIGNON,Boris,08105,Charleville-Mézières,LDVD,0.0
8,Ardennes,SIMON,Didier,08107,Château-Porcien,,
8,Ardennes,SINGLIT,Benoît,08116,BAIRON ET SES ENVIRONS,,
8,Ardennes,COSENZA,Dominique,08139,Deville,,
8,Ardennes,MAROT,Christophe,08140,Dom-le-Mesnil,,
8,Ardennes,WELTER,Christian,08142,Donchery,,
8,Ardennes,CLOSSE,Charline,08145,Douzy,,
8,Ardennes,BRANZ,Cédric,08173,Flize,,
8,Ardennes,LESSERTISSEUR,Martine,08174,Floing,,
8,Ardennes,GILLAUX,Pascal,08183,Fromelennes,,
8,Ardennes,SONNET,Mathieu,08185,Fumay,,
8,Ardennes,MICHEL,Gilles,08188,Gespunsart,,
8,Ardennes,ITUCCI,Robert,08190,Givet,LDVD,0.0
8,Ardennes,MAHUT,Raymonde,08191,Givonne,,
8,Ardennes,DISY,Denis,08218,Les Hautes-Rivières,,
8,Ardennes,GRAVIER,Jean-Claude,08222,Haybes,,
8,Ardennes,COGNIARD,Christian,08239,Juniville,,
8,Ardennes,PETITFRERE,Olivier,08263,Lumes,,
8,Ardennes,LAURENT,Christophe,08298,Montcy-Notre-Dame,,
8,Ardennes,JOLY,Catherine,08302,Monthermé,,
8,Ardennes,RENARD,Alain,08311,Mouzon,,
8,Ardennes,WAFFLARD,Dominique,08316,Neufmanil,,
8,Ardennes,CLAUDE,Jean-Luc,08327,Nouvion-sur-Meuse,,
8,Ardennes,LECOULTRE,Florian,08328,Nouzonville,LDVG,1.0
8,Ardennes,DAVENNE,Philippe,08343,Pouru-Saint-Remy,,
8,Ardennes,JACQUET-FERRO,Annie,08361,Renwez,,
8,Ardennes,AFRIBO,Joseph,08362,Rethel,LDVD,0.0
8,Ardennes,DURBECQ,Daniel,08363,Revin,LDVD,0.0
8,Ardennes,ROSSATO,Yannick,08365,Rimogne,,
8,Ardennes,BINET,Denis,08367,Rocroi,,
8,Ardennes,FORGET,Laurent,08385,Saint-Laurent,,
8,Ardennes,KOCIUBA,Michel,08403,Sault-lès-Rethel,,
8,Ardennes,HERBILLON,Didier,08409,Sedan,LDVG,1.0
8,Ardennes,DOSIERE,Jean-Paul,08419,Signy-l'Abbaye,,
8,Ardennes,CARDON,Béatrice,08420,Signy-le-Petit,,
8,Ardennes,JEANNESSON,Nicole,08448,Thilay,,
8,Ardennes,DUPUY,Jérémy,08480,Villers-Semeuse,LDVG,1.0
8,Ardennes,DEVRESSE,Jean-Pol,08486,Vireux-Molhain,,
8,Ardennes,DEKENS,Bernard,08487,Vireux-Wallerand,,
8,Ardennes,NICOLAS-VIOT,Dominique,08488,Vivier-au-Court,,
8,Ardennes,DUGARD,Yann,08490,Vouziers,LDVD,0.0
8,Ardennes,DUTERTRE,Patrick,08491,Vrigne-aux-Bois,LDVG,1.0
8,Ardennes,PIERQUIN,Marie-Annick,08497,Warcq,,
9,Ariège,FOURCADE,Dominique,09032,Ax-les-Thermes,,
9,Ariège,GIRMA,Marcel,09047,Bélesta,,
9,Ariège,LAFFONT,Patrick,09157,Laroque-d'Olmes,,
9,Ariège,SANCHEZ,Marc,09160,Lavelanet,LDVG,1.0
9,Ariège,COURNEIL,Jean-Claude,09167,Lézat-sur-Lèze,,
9,Ariège,BERDOU,Raymond,09181,Le Mas-d'Azil,,
9,Ariège,MARETTE,Louis,09185,Mazères,LDVD,0.0
9,Ariège,TESTA,Patricia,09188,Mercus-Garrabet,,
9,Ariège,CAUX,Xavier,09194,Mirepoix,,
9,Ariège,BUSCA,Ginette,09209,Montjoie-en-Couserans,,
9,Ariège,THIENNOT,Frédérique,09225,Pamiers,LDVC,0.0
9,Ariège,VILAPLANA,Anne,09245,Rieux-de-Pelleport,,
9,Ariège,DOUSSAT,Michel,09265,Saint-Jean-du-Falga,,
9,Ariège,PICHAN,Michel,09268,Saint-Lizier,,
9,Ariège,TARTIÉ,Michel,09272,Saint-Paul-de-Jarrat,,
9,Ariège,CALLEJA,Philippe,09282,Saverdun,LDVD,0.0
9,Ariège,LAMARY,Bernard,09289,Lorp-Sentaraille,,
9,Ariège,SUTRA,Alain,09306,Tarascon-sur-Ariège,,
9,Ariège,ESTEBAN,Martine,09324,Varilhes,,
9,Ariège,BOUBY,Annie,09332,Verniolle,,
10,Aube,HITTLER,Charles,10006,Arcis-sur-Aube,,
10,Aube,LORNE,Thierry,10018,Auxon,,
10,Aube,HUBINOIS,Alain,10030,Barberey-Saint-Sulpice,,
10,Aube,BORDE,Philippe,10033,Bar-sur-Aube,LDVD,0.0
10,Aube,BARONI,Dominique,10034,Bar-sur-Seine,,
10,Aube,BLASCO,Thierry,10060,Bréviandes,,
10,Aube,SIBOIS,Laurent,10064,Brienne-le-Château,,
10,Aube,GUNDALL,Philippe,10067,Buchères,,
10,Aube,HURPEAU,Florent,10080,Chaource,,
10,Aube,GIRARDIN,Olivier,10081,La Chapelle-Saint-Luc,LDVG,1.0
10,Aube,BATTELIER,Liliane,10084,Charmont-sous-Barbuise,,
10,Aube,LÉCORCHÉ,Jean-Pierre,10100,Clérey,,
10,Aube,RAGUIN,Jacky,10115,Creney-près-Troyes,,
10,Aube,BATAILLE,Roger,10140,Ervy-le-Châtel,,
10,Aube,DUCHÊNE,Annie,10142,Estissac,,
10,Aube,ROBERT,Jean-Claude,10216,Mailly-le-Camp,,
10,Aube,LAMY,Michel,10220,Maizières-la-Grande-Paroisse,,
10,Aube,THIRIOT,Philippe,10224,Marigny-le-Châtel,,
10,Aube,LABILLE,Carmen,10233,Méry-sur-Seine,,
10,Aube,PETIT DE BANTEL,Henri,10261,Mussy-sur-Seine,,
10,Aube,BOMBERGER-RIVOT,Estelle,10268,Nogent-sur-Seine,LDVD,0.0
10,Aube,SAINTON,Michel,10282,Payns,,
10,Aube,DENORMANDIE,Christian,10287,Piney,,
10,Aube,LANDREAT,Pascal,10297,Pont-Sainte-Marie,LDVC,0.0
10,Aube,DESMARES,Denis,10298,Pont-sur-Seine,,
10,Aube,NOIROT,Laurent,10317,Les Riceys,,
10,Aube,CHOMAT,Christophe,10321,La Rivière-de-Corps,,
10,Aube,VUILLEMIN,Eric,10323,Romilly-sur-Seine,LDVD,0.0
10,Aube,LEDOUBLE,Catherine,10333,Saint-André-les-Vergers,LDVD,0.0
10,Aube,DUSACQ,Maxime,10340,Saint-Germain,,
10,Aube,VIART,Jean-Michel,10343,Saint-Julien-les-Villas,LDIV,0.0
10,Aube,MENNETRIER,Nicolas,10349,Saint-Lyé,,
10,Aube,POTTIER,Denis,10352,Sainte-Maure,,
10,Aube,HIRTZIG,Jack,10357,Saint-Parres-aux-Tertres,,
10,Aube,DE LA HAMAYDE,Bernard,10358,Saint-Parres-lès-Vaudes,,
10,Aube,MAGLOIRE,Arnaud,10362,Sainte-Savine,LDIV,0.0
10,Aube,DROY,Didier Louis,10382,Traînel,,
10,Aube,BAROIN,François,10387,Troyes,LLR,0.0
10,Aube,CHEVALLIER,Marielle,10401,Vendeuvre-sur-Barse,,
10,Aube,BAGATTIN,Mélanie,10406,Verrières,,
10,Aube,CARPANESE,Barbara,10420,Villenauxe-la-Grande,,
10,Aube,PICOD,Gérard,10426,Ville-sous-la-Ferté,,
11,Aude,ADIVÈZE,Marc,11005,Alairac,,
11,Aude,BANQUET,Regis,11009,Alzonne,,
11,Aude,PISTRE,Jean-Claude,11018,Arzens,,
11,Aude,SALIEGE,Georges,11022,Azille,,
11,Aude,VIALADE,Alain,11040,Bizanet,,
11,Aude,FABRE,Alain,11041,Bize-Minervois,,
11,Aude,HERNANDEZ,Andre,11067,Canet,,
11,Aude,BUSTO,Claude,11068,Capendu,,
11,Aude,LARRAT,Gérard,11069,Carcassonne,LDVD,0.0
11,Aude,MAUGARD,Patrick,11076,Castelnaudary,LDVG,1.0
11,Aude,BARLAUD,Ludovic,11081,Caunes-Minervois,,
11,Aude,CARVAJAL,Toni,11088,Cazilhac,,
11,Aude,AULOMBARD,Jean-Jacques,11091,Chalabre,,
11,Aude,JUSTE,Jean-François,11099,Conques-sur-Orbiel,,
11,Aude,HORTALA,Jacques,11103,Couiza,,
11,Aude,ROCHER,Edouard,11106,Coursan,LRDG,0.0
11,Aude,DELFOUR,Gregory,11116,Cuxac-d'Aude,LDVC,0.0
11,Aude,SOULA,Christian,11129,Espéraza,,
11,Aude,GÉA-PÉRIS,Isabelle,11132,Fabrezan,,
11,Aude,BARTHEZ,Gérard,11140,Ferrals-les-Corbières,,
11,Aude,MONTAGNIER,André-Luc,11145,Fleury,LDIV,0.0
11,Aude,CODORNIOU,Didier,11170,Gruissan,LDVG,1.0
11,Aude,NACCACHE,Nathalie,11178,Labastide-d'Anjou,,
11,Aude,FAURAN,Jean-Paul,11188,La Palme,,
11,Aude,MAGRO,Christian,11190,La Redorte,,
11,Aude,RAGGINI,Emile,11198,Laure-Minervois,,
11,Aude,MILHAU,René,11199,Lavalette,,
11,Aude,PY,Michel,11202,Leucate,LDVD,0.0
11,Aude,FORCADA,Gerard,11203,Lézignan-Corbières,LDVD,0.0
11,Aude,DURAND,Pierre,11206,Limoux,LDVG,1.0
11,Aude,KOSINSKI,Yves,11210,Luc-sur-Orbieu,,
11,Aude,BREIL,Bernard,11254,Montréal,,
11,Aude,JANSANA,Jean-Marc,11255,Montredon-des-Corbières,,
11,Aude,MONIÉ,Jean-Marie Gérard,11258,Moussan,,
11,Aude,VALLIER,Gérard,11259,Moussoulens,,
11,Aude,VERGNES,Magali,11264,Névian,,
11,Aude,MARTIN,Henri,11266,Port-la-Nouvelle,LDVD,0.0
11,Aude,CASTY,Gilles,11267,Ornaisons,,
11,Aude,LECINA,Thierry,11272,Palaja,,
11,Aude,DIMON,Jacques,11279,Pennautier,,
11,Aude,VALLIERE,Pascal,11280,Pépieux,,
11,Aude,CAZENAVE,Serge,11281,Pexiora,,
11,Aude,GOUIRY,Catherine,11285,Peyriac-de-Mer,,
11,Aude,GILS,Denise,11286,Peyriac-Minervois,,
11,Aude,FAU,Philippe,11288,Pezens,,
11,Aude,TEXIER,Bruno,11295,Portel-des-Corbières,,
11,Aude,PEANY,Christine,11301,Puichéric,,
11,Aude,CASTEL,Pierre,11304,Quillan,,
11,Aude,YAGUES,Bernard Francois Pierre,11315,Rieux-Minervois,,
11,Aude,CASTAN,Luc,11322,Roquefort-des-Corbières,,
11,Aude,FOLCH,Jean-Michel,11332,Saint-André-de-Roquelongue,,
11,Aude,BONDOUY,Guy,11356,Saint-Martin-Lalande,,
11,Aude,HERNANDEZ,Joël,11360,Saint-Nazaire-d'Aude,,
11,Aude,BASTIÉ,Yves,11369,Sallèles-d'Aude,,
11,Aude,RIVEL,Jean-Luc,11370,Salles-d'Aude,,
11,Aude,JAMMES,Michel,11379,Sigean,LDVD,0.0
11,Aude,MÉNASSI,Eric,11397,Trèbes,LDVG,1.0
11,Aude,ZOCCARATO,Michel,11410,Villalier,,
11,Aude,PROUST,Michel,11425,Villegailhenc,,
11,Aude,MARTY,Alain,11426,Villegly,,
11,Aude,GIACOMEL,Bruno,11429,Villemoustaussou,LDVG,1.0
11,Aude,GINIES,Alain,11433,Villeneuve-Minervois,,
11,Aude,ROUQUET,Alain,11434,Villepinte,,
11,Aude,ALDEBERT,Didier,11441,Vinassan,,
12,Aveyron,DE VEDELLY,Laurent,12001,Agen-d'Aveyron,,
12,Aveyron,LE MEIGNEN,Jean-Eudes,12021,Le Bas Ségala,,
12,Aveyron,PRESNE,Christine,12026,Bertholène,,
12,Aveyron,CALMELLY,Jean-Luc,12033,Bozouls,,
12,Aveyron,MAZARS,David,12043,Calmont,,
12,Aveyron,TOUZET,Cyril,12044,Camarès,,
12,Aveyron,BARBEZANGE,Jacques,12056,Baraqueville,,
12,Aveyron,RODRIGUEZ,François,12063,La Cavalerie,,
12,Aveyron,LACOMBE,Jean-Marie,12066,Clairvaux-d'Aveyron,,
12,Aveyron,CALVET,Jean-Louis,12084,Creissels,,
12,Aveyron,MARTY,François,12089,Decazeville,LDVC,0.0
12,Aveyron,GAYRARD,Patrick,12090,Druelle Balsac,,
12,Aveyron,PICARD,Eric,12096,Espalion,LDVD,0.0
12,Aveyron,LADRECH,Jean-Pierre,12100,Firmi,,
12,Aveyron,COSTES,Hervé,12102,Flavin,,
12,Aveyron,RIGAL,Dominique,12105,La Fouillade,,
12,Aveyron,ALAZARD,Vincent,12119,Laguiole,,
12,Aveyron,MINERVA,David,12120,Laissac-Sévérac l'Eglise,,
12,Aveyron,JOFFRE,Roland,12130,Livinhac-le-Haut,,
12,Aveyron,BESSAOU,Magali,12131,La Loubière,,
12,Aveyron,SADOUL,Jean-Philippe,12133,Luc-la-primaube,LDVD,0.0
12,Aveyron,PÉRIÉ,Jean-Philippe,12138,Marcillac-Vallon,,
12,Aveyron,MARTY,Guy,12140,Martiel,,
12,Aveyron,GAZEL,Emmanuelle,12145,Millau,LUG,1.0
12,Aveyron,MONTOYA,Jacques,12146,Le Monastère,,
12,Aveyron,MOLIERES,Jacques,12148,Montbazens,,
12,Aveyron,GAFFARD,Laurent,12157,Montrozier,,
12,Aveyron,ARTUS,Michel,12162,Moyrazès,,
12,Aveyron,FIOL,Richard,12168,Nant,,
12,Aveyron,CLÉMENT,Karine,12169,Naucelle,,
12,Aveyron,LOPEZ,Sylvie,12174,Olemps,,
12,Aveyron,JULIEN,Daniel,12185,Pont-de-Salars,,
12,Aveyron,CAUSSE,Michel,12197,Réquista,,
12,Aveyron,COUDERC,Vivian,12198,Rieupeyroux,,
12,Aveyron,CALVET,Jean-Marc,12199,Rignac,,
12,Aveyron,FORIR,Christian,12200,Rivière-sur-Tarn,,
12,Aveyron,LALLE,Jean-Michel,12201,Rodelle,,
12,Aveyron,TEYSSEDRE,Christian,12202,Rodez,LDVC,0.0
12,Aveyron,DAVID,Sébastien,12208,Saint-Affrique,LLR,0.0
12,Aveyron,GOMEZ,Christian,12215,Saint-Christophe-Vallon,,
12,Aveyron,SCHEUER,Bernard,12216,Saint-Côme-d'Olt,,
12,Aveyron,VALADIER,Jean,12223,Argences en Aubrac,,
12,Aveyron,CADAUX,Didier,12225,Saint-Georges-de-Luzençon,,
12,Aveyron,PAGES-TOUZÉ,Laurence,12241,Sainte-Radegonde,,
12,Aveyron,COMBETTES,Maurice,12253,Salles-Curan,,
12,Aveyron,ALIBERT,Jean-Louis,12254,Salles-la-Source,,
12,Aveyron,CAYLA,Florence,12264,Sébazac-Concourès,,
12,Aveyron,GROS,Edmond,12270,Sévérac d'Aveyron,LDIV,0.0
12,Aveyron,ARTIS,Frédéric,12286,Vabres-l'Abbaye,,
12,Aveyron,ORCIBAL,Jean-Sébastien,12300,Villefranche-de-Rouergue,LDVG,1.0
12,Aveyron,MASBOU,Jean-Pierre,12301,Villeneuve,,
12,Aveyron,DENOIT,Jean-Louis,12305,Viviez,,
13,Bouches-Du-Rhône,DE CALA,Lionel,13002,Allauch,LDVD,0.0
13,Bouches-Du-Rhône,GRANGE,Philippe,13003,Alleins,,
13,Bouches-Du-Rhône,DE CAROLIS,Patrick,13004,Arles,LDVC,0.0
13,Bouches-Du-Rhône,GAZAY,Gérard,13005,Aubagne,LLR,0.0
13,Bouches-Du-Rhône,ESCOFFIER,Lionel,13006,Aureille,,
13,Bouches-Du-Rhône,MIQUELLY,Véronique,13007,Auriol,LDVD,0.0
13,Bouches-Du-Rhône,DAUDET,Jean-Christophe,13010,Barbentane,LDVD,0.0
13,Bouches-Du-Rhône,PIN,Patrick,13013,Belcodène,,
13,Bouches-Du-Rhône,MARTINET,Mario,13014,Berre-l'Etang,LUG,1.0
13,Bouches-Du-Rhône,MORALES,José,13016,La Bouilladisse,LDVG,1.0
13,Bouches-Du-Rhône,VENTRON,Amapola,13019,Cabriès,LECO,1.0
13,Bouches-Du-Rhône,PEROTTINO,Serge,13020,Cadolive,,
13,Bouches-Du-Rhône,CARPENTIER,René-Francis,13021,Carry-le-Rouet,LLR,0.0
13,Bouches-Du-Rhône,MILON,Danielle,13022,Cassis,LDVD,0.0
13,Bouches-Du-Rhône,GHIGONETTO,Patrick,13023,Ceyreste,LDVD,0.0
13,Bouches-Du-Rhône,WIGT,Yves,13024,Charleval,,
13,Bouches-Du-Rhône,BOULAN,Michel,13025,Châteauneuf-le-Rouge,,
13,Bouches-Du-Rhône,MOUREN,Roland,13026,Châteauneuf-les-Martigues,LDVD,0.0
13,Bouches-Du-Rhône,MARTEL,Marcel,13027,Châteaurenard,LDVD,0.0
13,Bouches-Du-Rhône,GAGNON,Daniel,13029,Cornillon-Confoux,,
13,Bouches-Du-Rhône,DESTROST,Bernard,13030,Cuges-les-Pins,LDVD,0.0
13,Bouches-Du-Rhône,LAN,Michel,13031,La Destrousse,LDVC,0.0
13,Bouches-Du-Rhône,ILLAC,Michel,13033,Ensuès-la-Redonne,LDVG,1.0
13,Bouches-Du-Rhône,PELISSIER,Aline,13034,Eygalières,,
13,Bouches-Du-Rhône,PONS,Henri,13035,Eyguières,LDVC,0.0
13,Bouches-Du-Rhône,GARNIER,Gérard,13038,Fontvieille,LDVG,1.0
13,Bouches-Du-Rhône,BONFILLON CHIAVASSA,Béatrice,13040,Fuveau,LDVC,0.0
13,Bouches-Du-Rhône,GRANIER,Hervé,13041,Gardanne,LLR,0.0
13,Bouches-Du-Rhône,GIBERTI,Roland,13042,Gémenos,LDVD,0.0
13,Bouches-Du-Rhône,AMIRATY,Christian,13043,Gignac-la-Nerthe,LDVC,0.0
13,Bouches-Du-Rhône,PÉCOUT,Michel,13045,Graveson,LDVD,0.0
13,Bouches-Du-Rhône,RUIZ,Michel,13046,Gréasque,LDVC,0.0
13,Bouches-Du-Rhône,BERNARDINI,François,13047,Istres,LDVG,1.0
13,Bouches-Du-Rhône,GARCIN,Eric,13048,Jouques,LDIV,0.0
13,Bouches-Du-Rhône,NERVI,Christian,13049,Lamanon,,
13,Bouches-Du-Rhône,RAMOND,Bernard,13050,Lambesc,LUD,0.0
13,Bouches-Du-Rhône,LECOFFRE,Eric,13052,Maillane,,
13,Bouches-Du-Rhône,GENTE-CEAGLIO,Hélène,13053,Mallemort,LDVG,1.0
13,Bouches-Du-Rhône,LE DISSES,Eric,13054,Marignane,LDVD,0.0
13,Bouches-Du-Rhône,CHARROUX,Gaby,13056,Martigues,LCOM,0.0
13,Bouches-Du-Rhône,CARRÉ,Jean-Christophe,13058,Maussane-les-Alpilles,,
13,Bouches-Du-Rhône,POUSSARDIN,Fabrice,13059,Meyrargues,LDIV,0.0
13,Bouches-Du-Rhône,GOURNES,Jean-Pascal,13060,Meyreuil,LDVD,0.0
13,Bouches-Du-Rhône,CRISTIANI,Georges,13062,Mimet,LDIV,0.0
13,Bouches-Du-Rhône,VIGOUROUX,Frédéric,13063,Miramas,LSOC,1.0
13,Bouches-Du-Rhône,CHABAUD,Corinne,13064,Mollégès,,
13,Bouches-Du-Rhône,ROGGIERO,Alice,13065,Mouriès,,
13,Bouches-Du-Rhône,JULLIEN,Georges,13066,Noves,LDVG,1.0
13,Bouches-Du-Rhône,PORTAL,Serge,13067,Orgon,,
13,Bouches-Du-Rhône,LICARI,Pascale,13068,Paradou,,
13,Bouches-Du-Rhône,MONTÉCOT,Pascal,13069,Pélissanne,LLR,0.0
13,Bouches-Du-Rhône,BAZZUCCHI,Nicolas,13070,La Penne-sur-Huveaune,LDVG,1.0
13,Bouches-Du-Rhône,AMIEL,Michel,13071,Les Pennes-Mirabeau,LDVC,0.0
13,Bouches-Du-Rhône,BURLE,Christian,13072,Peynier,,
13,Bouches-Du-Rhône,SIMON,Laurent,13075,Plan-de-Cuques,LLR,0.0
13,Bouches-Du-Rhône,LEPIAN,Jean-Louis,13076,Plan-d'Orgon,,
13,Bouches-Du-Rhône,BELSOLA,Laurent,13077,Port-de-Bouc,LCOM,0.0
13,Bouches-Du-Rhône,ALVAREZ,Martial,13078,Port-Saint-Louis-du-Rhône,LDVG,1.0
13,Bouches-Du-Rhône,GUINIERI,Frédéric,13079,Puyloubier,,
13,Bouches-Du-Rhône,CIOT,Jean-David,13080,Le Puy-Sainte-Réparade,LUG,1.0
13,Bouches-Du-Rhône,CORNO,Jean-François,13082,Rognes,LDVD,0.0
13,Bouches-Du-Rhône,PICARDA,Yves,13083,Rognonas,LDVC,0.0
